Starttid;Sluttid;Energi_KWh;Dygnsmedel;Bergsvärme
2012-07-01 00:00;2012-07-01 23:59;42;13;0
2012-07-02 00:00;2012-07-02 23:59;35;16;0
2012-07-03 00:00;2012-07-03 23:59;33;16.5;0
2012-07-04 00:00;2012-07-04 23:59;34;14.2;0
2012-07-05 00:00;2012-07-05 23:59;33;14.7;0
2012-07-06 00:00;2012-07-06 23:59;20;18;0
2012-07-07 00:00;2012-07-07 23:59;24;16.4;0
2012-07-08 00:00;2012-07-08 23:59;39;17.8;0
2012-07-09 00:00;2012-07-09 23:53;34;17;0
2012-07-10 00:03;2012-07-10 23:59;31;14.1;0
2012-07-11 00:00;2012-07-11 23:59;21;14.8;0
2012-07-12 00:00;2012-07-12 23:59;21;14.8;0
2012-07-13 00:00;2012-07-13 23:59;23;15.4;0
2012-07-14 00:00;2012-07-14 23:59;30;15.1;0
2012-07-15 00:00;2012-07-15 23:59;25;16;0
2012-07-16 00:00;2012-07-16 23:59;21;17;0
2012-07-17 00:00;2012-07-17 23:59;27;16.8;0
2012-07-18 00:00;2012-07-18 23:59;22;16.6;0
2012-07-19 00:00;2012-07-19 23:59;25;15.4;0
2012-07-20 00:00;2012-07-20 23:59;43;14.5;0
2012-07-21 00:00;2012-07-21 23:59;49;12.1;0
2012-07-22 00:00;2012-07-22 23:59;36;12.2;0
2012-07-23 00:00;2012-07-23 23:59;36;14.1;0
2012-07-24 00:00;2012-07-24 23:59;39;17.1;0
2012-07-25 00:00;2012-07-25 23:59;35;16.2;0
2012-07-26 00:00;2012-07-26 23:59;41;15.9;0
2012-07-27 00:00;2012-07-27 23:59;39;15.8;0
2012-07-28 00:00;2012-07-28 23:59;36;17;0
2012-07-29 00:00;2012-07-29 23:59;33;17.9;0
2012-07-30 00:00;2012-07-30 23:59;28;19.3;0
2012-07-31 00:00;2012-07-31 23:59;31;18.6;0
2012-08-01 00:00;2012-08-01 23:59;28;16.9;0
2012-08-02 00:00;2012-08-02 23:59;31;15;0
2012-08-03 00:00;2012-08-03 23:59;30;15;0
2012-08-04 00:00;2012-08-04 23:59;29;17.1;0
2012-08-05 00:00;2012-08-05 23:59;29;16.3;0
2012-08-06 00:00;2012-08-06 23:59;33;17;0
2012-08-07 00:00;2012-08-07 23:59;27;14.2;0
2012-08-08 00:00;2012-08-08 23:59;31;12.7;0
2012-08-09 00:00;2012-08-09 23:59;30;11;0
2012-08-10 00:00;2012-08-10 23:59;33;11.9;0
2012-08-11 00:00;2012-08-11 23:59;37;14.4;0
2012-08-12 00:00;2012-08-12 23:59;38;17.3;0
2012-08-13 00:00;2012-08-13 23:59;23;17.8;0
2012-08-14 00:00;2012-08-14 23:59;26;17.1;0
2012-08-15 00:00;2012-08-15 23:59;34;16.7;0
2012-08-16 00:00;2012-08-16 23:59;32;16.1;0
2012-08-17 00:00;2012-08-17 23:59;29;16.7;0
2012-08-18 00:00;2012-08-18 23:59;31;15.4;0
2012-08-19 00:00;2012-08-19 23:59;38;12.4;0
2012-08-20 00:00;2012-08-20 23:59;34;10.6;0
2012-08-21 00:00;2012-08-21 23:59;24;11.7;0
2012-08-22 00:00;2012-08-22 23:59;36;14.1;0
2012-08-23 00:00;2012-08-23 23:59;26;11.8;0
2012-08-24 00:00;2012-08-24 23:59;39;10.8;0
2012-08-25 00:00;2012-08-25 23:59;30;10.8;0
2012-08-26 00:00;2012-08-26 23:59;35;11.9;0
2012-08-27 00:00;2012-08-27 23:59;34;10.9;0
2012-08-28 00:00;2012-08-28 23:59;34;9.7;0
2012-08-29 00:00;2012-08-29 23:59;34;10.6;0
2012-08-30 00:00;2012-08-30 23:59;32;13;0
2012-08-31 00:00;2012-08-31 23:59;38;11.5;0
2012-09-01 00:00;2012-09-01 23:59;31;13.5;0
2012-09-02 00:00;2012-09-02 23:59;36;12.6;0
2012-09-03 00:00;2012-09-03 23:59;34;11.4;0
2012-09-04 00:00;2012-09-04 23:59;32;10.6;0
2012-09-05 00:00;2012-09-05 23:59;34;12.1;0
2012-09-06 00:00;2012-09-06 23:59;31;11.1;0
2012-09-07 00:00;2012-09-07 23:59;39;7.5;0
2012-09-08 00:00;2012-09-08 23:59;37;7;0
2012-09-09 00:00;2012-09-09 23:59;45;7;0
2012-09-10 00:00;2012-09-10 23:59;41;7;0
2012-09-11 00:00;2012-09-11 23:59;39;12.5;0
2012-09-12 00:00;2012-09-12 23:59;32;13.4;0
2012-09-13 00:00;2012-09-13 23:59;41;8.8;0
2012-09-14 00:00;2012-09-14 23:59;32;9.5;0
2012-09-15 00:00;2012-09-15 23:59;36;10.5;0
2012-09-16 00:00;2012-09-16 23:59;35;9.4;0
2012-09-17 00:00;2012-09-17 23:59;34;9.7;0
2012-09-18 00:00;2012-09-18 23:59;32;10.1;0
2012-09-19 00:00;2012-09-19 23:59;31;8.3;0
2012-09-20 00:00;2012-09-20 23:59;31;8.1;0
2012-09-21 00:00;2012-09-21 23:59;35;6.9;0
2012-09-22 00:00;2012-09-22 23:59;27;4.1;0
2012-09-23 00:00;2012-09-23 23:59;41;1.7;0
2012-09-24 00:00;2012-09-24 23:59;66;4.7;0
2012-09-25 00:00;2012-09-25 22:51;53;Nan;0
2012-09-26 00:02;2012-09-26 23:59;61;4.1;0
2012-09-27 00:00;2012-09-27 23:59;58;5.9;0
2012-09-28 00:00;2012-09-28 23:59;55;4.5;0
2012-09-29 00:00;2012-09-29 23:59;60;3.4;0
2012-09-30 00:00;2012-09-30 23:59;55;6.4;0
2012-10-01 00:00;2012-10-01 23:59;50;7.1;0
2012-10-02 00:00;2012-10-02 23:59;42;8;0
2012-10-03 00:00;2012-10-03 23:59;45;8.4;0
2012-10-04 00:00;2012-10-04 23:59;43;7.7;0
2012-10-05 00:00;2012-10-05 23:59;51;7.1;0
2012-10-06 00:00;2012-10-06 23:59;47;5.2;0
2012-10-07 00:00;2012-10-07 23:59;57;3.9;0
2012-10-08 00:00;2012-10-08 23:59;54;5.5;0
2012-10-09 00:00;2012-10-09 23:59;50;4.7;0
2012-10-10 00:00;2012-10-10 22:37;47;4.8;0
2012-10-11 07:11;2012-10-11 22:08;37;4.1;0
2012-10-12 00:08;2012-10-12 23:44;61;3.7;0
2012-10-13 00:28;2012-10-13 23:59;60;4.2;0
2012-10-14 00:00;2012-10-14 23:59;71;3.7;0
2012-10-15 00:00;2012-10-15 23:59;62;2.4;0
2012-10-16 00:00;2012-10-16 23:59;77;-0.1;0
2012-10-17 00:00;2012-10-17 23:59;78;-0.5;0
2012-10-18 00:00;2012-10-18 23:59;74;3.3;0
2012-10-19 00:00;2012-10-19 23:59;70;0.9;0
2012-10-20 00:00;2012-10-20 23:59;75;-2.3;0
2012-10-21 00:00;2012-10-21 23:59;78;-4.4;0
2012-10-22 00:00;2012-10-22 23:59;96;-5.1;0
2012-10-23 00:00;2012-10-23 23:59;79;-2.8;0
2012-10-24 00:00;2012-10-24 22:37;69;1.4;0
2012-10-25 00:03;2012-10-25 23:59;89;-3.4;0
2012-10-26 00:00;2012-10-26 23:59;86;-6.6;0
2012-10-27 00:00;2012-10-27 23:59;77;-4.1;0
2012-10-28 00:00;2012-10-28 23:59;80;-7;0
2012-10-29 00:00;2012-10-29 23:58;97;-10.7;0
2012-10-30 00:01;2012-10-30 23:59;91;-0.5;0
2012-10-31 00:00;2012-10-31 23:59;88;0.5;0
2012-11-01 00:00;2012-11-01 23:59;81;2.6;0
2012-11-02 00:00;2012-11-02 23:59;78;3;0
2012-11-03 00:00;2012-11-03 23:59;75;3.3;0
2012-11-04 00:00;2012-11-04 23:59;76;1.2;0
2012-11-05 00:00;2012-11-05 23:59;68;-0.8;0
2012-11-06 00:00;2012-11-06 23:59;78;-3.6;0
2012-11-07 00:00;2012-11-07 23:59;82;-3;0
2012-11-08 00:00;2012-11-08 23:59;81;-4.7;0
2012-11-09 00:00;2012-11-09 23:59;87;-7.1;0
2012-11-10 00:00;2012-11-10 23:59;83;1.8;0
2012-11-11 00:00;2012-11-11 23:59;68;3.7;0
2012-11-12 00:00;2012-11-12 23:59;65;2.5;0
2012-11-13 00:00;2012-11-13 23:59;80;-3.4;0
2012-11-14 00:00;2012-11-14 23:59;109;-2.1;0
2012-11-15 00:00;2012-11-15 23:59;85;0.3;0
2012-11-16 00:00;2012-11-16 23:59;89;-0.6;0
2012-11-17 00:00;2012-11-17 23:59;86;1.2;0
2012-11-18 00:00;2012-11-18 23:59;83;2.7;0
2012-11-19 00:00;2012-11-19 23:59;81;-0.9;0
2012-11-20 00:00;2012-11-20 23:59;87;-2.3;0
2012-11-21 00:00;2012-11-21 23:59;85;0.9;0
2012-11-22 00:00;2012-11-22 23:59;73;3.3;0
2012-11-23 00:00;2012-11-23 23:59;68;3.1;0
2012-11-24 00:00;2012-11-24 23:59;67;3.3;0
2012-11-25 00:00;2012-11-25 23:59;75;2.6;0
2012-11-26 00:00;2012-11-26 23:59;88;-0.9;0
2012-11-27 00:00;2012-11-27 23:59;96;-2.9;0
2012-11-28 00:00;2012-11-28 23:59;107;-7.3;0
2012-11-29 00:00;2012-11-29 23:59;113;-6.3;0
2012-11-30 00:00;2012-11-30 23:59;117;-7.5;0
2012-12-01 00:00;2012-12-01 23:59;129;-11.6;0
2012-12-02 00:00;2012-12-02 23:59;124;-10.3;0
2012-12-03 00:00;2012-12-03 23:59;135;-12.1;0
2012-12-04 00:00;2012-12-04 23:59;156;-18.9;0
2012-12-05 00:00;2012-12-05 23:59;162;-15.6;0
2012-12-06 00:00;2012-12-06 23:59;148;-13.2;0
2012-12-07 00:00;2012-12-07 23:59;143;-11.5;0
2012-12-08 00:00;2012-12-08 23:59;114;-5.2;0
2012-12-09 00:00;2012-12-09 23:59;102;-3.6;0
2012-12-10 00:00;2012-12-10 23:59;102;-6.5;0
2012-12-11 00:00;2012-12-11 23:59;113;-9.4;0
2012-12-12 00:00;2012-12-12 23:59;115;-9;0
2012-12-13 00:00;2012-12-13 23:59;114;-3.5;0
2012-12-14 00:00;2012-12-14 23:59;107;-3;0
2012-12-15 00:00;2012-12-15 23:59;109;-2.7;0
2012-12-16 00:00;2012-12-16 23:59;104;-2.6;0
2012-12-17 00:00;2012-12-17 23:59;106;-4.8;0
2012-12-18 00:00;2012-12-18 23:59;115;-6.2;0
2012-12-19 00:00;2012-12-19 23:59;128;-11.2;0
2012-12-20 00:00;2012-12-20 23:59;141;-14.1;0
2012-12-21 00:00;2012-12-21 23:59;155;-16.5;0
2012-12-22 00:00;2012-12-22 23:59;184;-24.1;0
2012-12-23 00:00;2012-12-23 23:59;192;-22.8;0
2012-12-24 00:00;2012-12-24 23:59;193;-20.3;0
2012-12-25 00:00;2012-12-25 23:59;179;-19.6;0
2012-12-26 00:00;2012-12-26 23:59;167;-14.2;0
2012-12-27 00:00;2012-12-27 23:59;144;-10.7;0
2012-12-28 00:00;2012-12-28 23:59;145;-15.3;0
2012-12-29 00:00;2012-12-29 23:59;152;-18.7;0
2012-12-30 00:00;2012-12-30 23:59;130;-0.3;0
2012-12-31 00:00;2012-12-31 23:59;106;0;0
2013-01-01 00:00;2013-01-01 23:59;93;0.1;0
2013-01-02 00:00;2013-01-02 23:59;99;-0.3;0
2013-01-03 00:00;2013-01-03 23:59;118;-8.1;0
2013-01-04 00:00;2013-01-04 23:59;122;-10.2;0
2013-01-05 00:00;2013-01-05 23:59;130;-15.8;0
2013-01-06 00:00;2013-01-06 23:59;140;-13.9;0
2013-01-07 00:00;2013-01-07 23:59;143;-10.8;0
2013-01-08 00:00;2013-01-08 23:59;135;-9.3;0
2013-01-09 00:00;2013-01-09 23:59;119;-7.9;0
2013-01-10 00:00;2013-01-10 23:59;124;-7.1;0
2013-01-11 00:00;2013-01-11 23:59;131;-10.3;0
2013-01-12 00:00;2013-01-12 23:59;140;-15.9;0
2013-01-13 00:00;2013-01-13 23:59;144;-13.7;0
2013-01-14 00:00;2013-01-14 23:59;138;-16.5;0
2013-01-15 00:00;2013-01-15 23:59;139;-13.3;0
2013-01-16 00:00;2013-01-16 23:59;143;-16.4;0
2013-01-17 00:00;2013-01-17 23:59;170;-22.4;0
2013-01-18 00:00;2013-01-18 23:59;149;-13.2;0
2013-01-19 00:00;2013-01-19 23:59;133;-2.7;0
2013-01-20 00:00;2013-01-20 23:59;132;-9.5;0
2013-01-21 00:00;2013-01-21 23:59;133;-10.8;0
2013-01-22 00:00;2013-01-22 23:59;123;-4.8;0
2013-01-23 00:00;2013-01-23 23:59;127;-10.9;0
2013-01-24 00:00;2013-01-24 23:59;124;-9.1;0
2013-01-25 00:00;2013-01-25 23:59;138;Nan;0
2013-01-26 00:00;2013-01-26 23:59;134;-13.9;0
2013-01-27 00:00;2013-01-27 23:59;140;-10;0
2013-01-28 00:00;2013-01-28 23:59;114;-5.8;0
2013-01-29 00:00;2013-01-29 23:59;113;-4.6;0
2013-01-30 00:00;2013-01-30 23:59;108;-0.6;0
2013-01-31 00:00;2013-01-31 23:59;99;-1.6;0
2013-02-01 00:00;2013-02-01 23:59;107;-6.4;0
2013-02-02 00:00;2013-02-02 23:59;120;-9;0
2013-02-03 00:00;2013-02-03 23:59;117;-12.4;0
2013-02-04 00:00;2013-02-04 23:59;138;-11.7;0
2013-02-05 00:00;2013-02-05 23:59;116;-4.4;0
2013-02-06 00:00;2013-02-06 23:59;133;-11.9;0
2013-02-07 00:00;2013-02-07 23:59;132;-13.1;0
2013-02-08 00:00;2013-02-08 23:59;143;-15.5;0
2013-02-09 00:00;2013-02-09 23:59;143;-17.3;0
2013-02-10 00:00;2013-02-10 23:59;139;-11.6;0
2013-02-11 00:00;2013-02-11 23:59;137;-9;0
2013-02-12 00:00;2013-02-12 23:59;125;-10.4;0
2013-02-13 00:00;2013-02-13 23:59;129;-6.9;0
2013-02-14 00:00;2013-02-14 23:59;102;-1.8;0
2013-02-15 00:00;2013-02-15 23:59;96;-0.3;0
2013-02-16 00:00;2013-02-16 23:59;101;-1.5;0
2013-02-17 00:00;2013-02-17 23:59;112;-8.5;0
2013-02-18 00:00;2013-02-18 23:59;107;-6.4;0
2013-02-19 00:00;2013-02-19 23:59;103;-7.2;0
2013-02-20 00:00;2013-02-20 23:59;116;-14.7;0
2013-02-21 00:00;2013-02-21 23:59;108;-6.1;0
2013-02-22 00:00;2013-02-22 23:59;106;-4.3;0
2013-02-23 00:00;2013-02-23 23:59;92;-3.8;0
2013-02-24 00:00;2013-02-24 23:59;92;-1.6;0
2013-02-25 00:00;2013-02-25 23:59;79;-0.6;0
2013-02-26 00:00;2013-02-26 23:59;75;2.1;0
2013-02-27 00:00;2013-02-27 23:59;85;1.8;0
2013-02-28 00:00;2013-02-28 23:59;74;1.1;0
2013-03-01 00:00;2013-03-01 23:59;97;-6.5;0
2013-03-02 00:00;2013-03-02 23:59;137;-9.6;0
2013-03-03 00:00;2013-03-03 23:59;130;-9.4;0
2013-03-04 00:00;2013-03-04 23:59;135;-15.9;0
2013-03-05 00:00;2013-03-05 23:59;138;-7;0
2013-03-06 00:00;2013-03-06 23:59;128;-7.9;0
2013-03-07 00:00;2013-03-07 23:59;114;-7.8;0
2013-03-08 00:00;2013-03-08 23:59;107;-8.2;0
2013-03-09 00:00;2013-03-09 23:59;112;-13.5;0
2013-03-10 00:00;2013-03-10 23:59;118;-10.2;0
2013-03-11 00:00;2013-03-11 23:59;103;-8.1;0
2013-03-12 00:00;2013-03-12 23:59;102;-12.1;0
2013-03-13 00:00;2013-03-13 23:59;118;-17.1;0
2013-03-14 00:00;2013-03-14 23:59;110;-13.6;0
2013-03-15 00:00;2013-03-15 23:59;117;-15;0
2013-03-16 00:00;2013-03-16 23:59;135;-16.2;0
2013-03-17 00:00;2013-03-17 23:59;132;-12.8;0
2013-03-18 00:00;2013-03-18 23:59;117;-10.7;0
2013-03-19 00:00;2013-03-19 23:59;129;-12.7;0
2013-03-20 00:00;2013-03-20 23:59;110;-7.8;0
2013-03-21 00:00;2013-03-21 23:59;103;-7.2;0
2013-03-22 00:00;2013-03-22 23:59;94;-4.8;0
2013-03-23 00:00;2013-03-23 23:59;81;-2.2;0
2013-03-24 00:00;2013-03-24 23:59;87;-3.8;0
2013-03-25 00:00;2013-03-25 23:59;77;-2.3;0
2013-03-26 00:00;2013-03-26 23:59;81;-5.9;0
2013-03-27 00:00;2013-03-27 23:59;80;-2.2;0
2013-03-28 00:00;2013-03-28 23:59;82;-4.9;0
2013-03-29 00:00;2013-03-29 23:59;72;-5.4;0
2013-03-30 00:00;2013-03-30 23:59;70;-4.2;0
2013-03-31 00:00;2013-03-31 23:59;67;-2.1;0
2013-04-01 00:00;2013-04-01 23:59;63;-2.4;0
2013-04-02 00:00;2013-04-02 23:59;70;-1.4;0
2013-04-03 00:00;2013-04-03 23:59;79;-1.9;0
2013-04-04 00:00;2013-04-04 23:59;72;-1.1;0
2013-04-05 00:00;2013-04-05 23:59;79;-2.8;0
2013-04-06 00:00;2013-04-06 23:59;78;-4.7;0
2013-04-07 00:00;2013-04-07 23:59;74;-4.9;0
2013-04-08 00:00;2013-04-08 23:59;81;-4.8;0
2013-04-09 00:00;2013-04-09 23:59;71;-3.9;0
2013-04-10 00:00;2013-04-10 23:59;75;-2.4;0
2013-04-11 00:00;2013-04-11 23:59;73;-1.7;0
2013-04-12 00:00;2013-04-12 23:59;74;-1;0
2013-04-13 00:00;2013-04-13 23:59;70;2.3;0
2013-04-14 00:00;2013-04-14 23:59;69;3.9;0
2013-04-15 00:00;2013-04-15 23:59;62;4.4;0
2013-04-16 00:00;2013-04-16 23:59;63;2.2;0
2013-04-17 00:00;2013-04-17 23:59;71;1.4;0
2013-04-18 00:00;2013-04-18 23:59;67;2.9;0
2013-04-19 00:00;2013-04-19 23:59;65;4.6;0
2013-04-20 00:00;2013-04-20 23:59;72;3.8;0
2013-04-21 00:00;2013-04-21 23:59;67;3.6;0
2013-04-22 00:00;2013-04-22 23:59;71;3.2;0
2013-04-23 00:00;2013-04-23 23:59;80;2.4;0
2013-04-24 00:00;2013-04-24 23:59;76;4.4;0
2013-04-25 00:00;2013-04-25 23:59;64;5.1;0
2013-04-26 00:00;2013-04-26 23:59;65;4.3;0
2013-04-27 00:00;2013-04-27 23:59;68;3.4;0
2013-04-28 00:00;2013-04-28 23:59;76;2.6;0
2013-04-29 00:00;2013-04-29 23:59;76;2.5;0
2013-04-30 00:00;2013-04-30 23:59;75;2.6;0
2013-05-01 00:00;2013-05-01 23:59;72;3.9;0
2013-05-02 00:00;2013-05-02 23:59;74;1;0
2013-05-03 00:00;2013-05-03 23:59;66;5.1;0
2013-05-04 00:00;2013-05-04 23:59;65;4.9;0
2013-05-05 00:00;2013-05-05 23:59;62;5.7;0
2013-05-06 00:00;2013-05-06 23:59;61;7.2;0
2013-05-07 00:00;2013-05-07 23:59;48;9;0
2013-05-08 00:00;2013-05-08 23:59;51;7.8;0
2013-05-09 00:00;2013-05-09 23:59;61;4.8;0
2013-05-10 00:00;2013-05-10 23:59;68;3.6;0
2013-05-11 00:00;2013-05-11 23:59;64;4.4;0
2013-05-12 00:00;2013-05-12 23:59;67;7.3;0
2013-05-13 00:00;2013-05-13 23:59;55;5.4;0
2013-05-14 00:00;2013-05-14 23:59;54;7.3;0
2013-05-15 00:00;2013-05-15 23:59;51;9.1;0
2013-05-16 00:00;2013-05-16 23:59;48;9.8;0
2013-05-17 00:00;2013-05-17 23:59;40;13.1;0
2013-05-18 00:00;2013-05-18 23:59;38;15.6;0
2013-05-19 00:00;2013-05-19 23:59;39;16;0
2013-05-20 00:00;2013-05-20 23:59;31;12.7;0
2013-05-21 00:00;2013-05-21 23:59;33;13.1;0
2013-05-22 00:00;2013-05-22 23:59;31;13.6;0
2013-05-23 00:00;2013-05-23 23:59;29;13.3;0
2013-05-24 00:00;2013-05-24 23:59;35;13.1;0
2013-05-25 00:00;2013-05-25 23:59;32;15.8;0
2013-05-26 00:00;2013-05-26 23:59;34;14.1;0
2013-05-27 00:00;2013-05-27 23:59;26;13.7;0
2013-05-28 00:00;2013-05-28 23:59;29;17.4;0
2013-05-29 00:00;2013-05-29 23:59;22;18.5;0
2013-05-30 00:00;2013-05-30 23:59;26;20;0
2013-05-31 00:00;2013-05-31 23:59;20;19.9;0
2013-06-01 00:00;2013-06-01 23:59;27;18.8;0
2013-06-02 00:00;2013-06-02 23:59;28;16.7;0
2013-06-03 00:00;2013-06-03 23:59;21;17.7;0
2013-06-04 00:00;2013-06-04 23:59;34;10.8;0
2013-06-05 00:00;2013-06-05 23:59;26;12.5;0
2013-06-06 00:00;2013-06-06 23:59;33;16;0
2013-06-07 00:00;2013-06-07 23:59;27;16.3;0
2013-06-08 00:00;2013-06-08 23:59;30;15.8;0
2013-06-09 00:00;2013-06-09 23:59;32;15.9;0
2013-06-10 00:00;2013-06-10 23:59;27;13.7;0
2013-06-11 00:00;2013-06-11 23:59;29;11.9;0
2013-06-12 00:00;2013-06-12 23:59;33;10.5;0
2013-06-13 00:00;2013-06-13 23:59;33;11.9;0
2013-06-14 00:00;2013-06-14 23:59;39;12.5;0
2013-06-15 00:00;2013-06-15 23:59;32;14.8;0
2013-06-16 00:00;2013-06-16 23:59;38;15.8;0
2013-06-17 00:00;2013-06-17 23:59;33;14.7;0
2013-06-18 00:00;2013-06-18 23:59;31;12.7;0
2013-06-19 00:00;2013-06-19 23:59;32;13.6;0
2013-06-20 00:00;2013-06-20 23:59;28;13.1;0
2013-06-21 00:00;2013-06-21 23:59;25;12.1;0
2013-06-22 00:00;2013-06-22 13:47;13;13.9;0
2013-06-23 14:27;2013-06-23 23:59;18;15.9;0
2013-06-24 00:00;2013-06-24 23:59;34;18.2;0
2013-06-25 00:00;2013-06-25 23:59;24;19.2;0
2013-06-26 00:00;2013-06-26 23:59;29;19.6;0
2013-06-27 00:00;2013-06-27 23:59;22;16.9;0
2013-06-28 00:00;2013-06-28 23:59;27;16.3;0
2013-06-29 00:00;2013-06-29 23:59;36;16.6;0
2013-06-30 00:00;2013-06-30 23:59;31;17.6;0
2013-07-01 00:00;2013-07-01 23:59;26;17.9;0
2013-07-02 00:00;2013-07-02 23:59;26;16;0
2013-07-03 00:00;2013-07-03 23:59;28;13.6;0
2013-07-04 00:00;2013-07-04 23:59;23;16.8;0
2013-07-05 00:00;2013-07-05 23:59;22;16.3;0
2013-07-06 00:00;2013-07-06 23:59;18;18.3;0
2013-07-07 00:00;2013-07-07 23:59;14;18.2;0
2013-07-08 00:00;2013-07-08 23:59;15;16;0
2013-07-09 00:00;2013-07-09 23:59;16;13.9;0
2013-07-10 00:00;2013-07-10 23:59;17;14.9;0
2013-07-11 00:00;2013-07-11 23:59;17;15;0
2013-07-12 00:00;2013-07-12 23:59;17;14.8;0
2013-07-13 00:00;2013-07-13 23:59;17;17.2;0
2013-07-14 00:00;2013-07-14 23:59;17;15.6;0
2013-07-15 00:00;2013-07-15 23:59;17;13.8;0
2013-07-16 00:00;2013-07-16 23:59;23;11;0
2013-07-17 00:00;2013-07-17 23:59;22;13.9;0
2013-07-18 00:00;2013-07-18 23:59;21;12.7;0
2013-07-19 00:00;2013-07-19 23:59;36;14;0
2013-07-20 00:00;2013-07-20 23:59;32;14.1;0
2013-07-21 00:00;2013-07-21 23:59;38;15.2;0
2013-07-22 00:00;2013-07-22 23:59;27;14.7;0
2013-07-23 00:00;2013-07-23 23:59;24;16.4;0
2013-07-24 00:00;2013-07-24 23:59;25;18.1;0
2013-07-25 00:00;2013-07-25 23:59;34;18.8;0
2013-07-26 00:00;2013-07-26 23:59;31;19;0
2013-07-27 00:00;2013-07-27 23:59;33;18.5;0
2013-07-28 00:00;2013-07-28 23:59;28;18.5;0
2013-07-29 00:00;2013-07-29 23:59;17;18.2;0
2013-07-30 00:00;2013-07-30 23:59;23;17.4;0
2013-07-31 00:00;2013-07-31 23:59;19;14.3;0
2013-08-01 00:00;2013-08-01 23:59;28;16.7;0
2013-08-02 00:00;2013-08-02 23:59;22;17.3;0
2013-08-03 00:00;2013-08-03 23:59;22;18;0
2013-08-04 00:00;2013-08-04 23:47;24;18.4;0
2013-08-05 00:11;2013-08-05 23:59;23;18.1;0
2013-08-06 00:00;2013-08-06 23:59;21;17.7;0
2013-08-07 00:00;2013-08-07 23:59;25;16.5;0
2013-08-08 00:00;2013-08-08 23:59;31;17;0
2013-08-09 00:00;2013-08-09 23:59;21;14.7;0
2013-08-10 00:00;2013-08-10 23:59;24;14.8;0
2013-08-11 00:00;2013-08-11 23:59;22;13.9;0
2013-08-12 00:00;2013-08-12 23:59;22;13.8;0
2013-08-13 00:00;2013-08-13 23:59;23;14.2;0
2013-08-14 00:00;2013-08-14 23:59;23;15;0
2013-08-15 00:00;2013-08-15 23:59;19;14.6;0
2013-08-16 00:00;2013-08-16 23:59;20;14.6;0
2013-08-17 00:00;2013-08-17 23:59;12;14.7;0
2013-08-18 00:00;2013-08-18 23:59;19;14;0
2013-08-19 00:00;2013-08-19 23:59;21;17.3;0
2013-08-20 00:00;2013-08-20 23:59;17;14.3;0
2013-08-21 00:00;2013-08-21 23:59;24;13.7;0
2013-08-22 00:00;2013-08-22 23:59;33;12.3;0
2013-08-23 00:00;2013-08-23 23:59;24;11.6;0
2013-08-24 00:00;2013-08-24 23:59;24;14.1;0
2013-08-25 00:00;2013-08-25 23:59;30;15;0
2013-08-26 00:00;2013-08-26 23:59;26;15.3;0
2013-08-27 00:00;2013-08-27 23:59;21;17.4;0
2013-08-28 00:00;2013-08-28 23:59;24;14;0
2013-08-29 00:00;2013-08-29 23:59;20;11.1;0
2013-08-30 00:00;2013-08-30 23:59;17;10.2;0
2013-08-31 00:00;2013-08-31 23:59;14;11;0
2013-09-01 00:00;2013-09-01 23:59;18;12.4;0
2013-09-02 00:00;2013-09-02 23:59;23;13;0
2013-09-03 00:00;2013-09-03 23:59;23;13.4;0
2013-09-04 00:00;2013-09-04 23:59;20;12.1;0
2013-09-05 00:00;2013-09-05 23:59;21;12.9;0
2013-09-06 00:00;2013-09-06 23:59;19;12.5;0
2013-09-07 00:00;2013-09-07 23:59;17;14.6;0
2013-09-08 00:00;2013-09-08 23:59;22;10.6;0
2013-09-09 00:00;2013-09-09 23:59;13;14.1;0
2013-09-10 00:00;2013-09-10 23:59;16;11.7;0
2013-09-11 00:00;2013-09-11 23:59;15;14.6;0
2013-09-12 00:00;2013-09-12 23:59;12;10.8;0
2013-09-13 00:00;2013-09-13 23:59;12;12.9;0
2013-09-14 00:00;2013-09-14 23:59;11;11.5;0
2013-09-15 00:00;2013-09-15 23:59;11;14.3;0
2013-09-16 00:00;2013-09-16 23:59;15;14;0
2013-09-17 00:00;2013-09-17 23:59;16;13.1;0
2013-09-18 00:00;2013-09-18 23:59;18;13.9;0
2013-09-19 00:00;2013-09-19 23:59;18;14.6;0
2013-09-20 00:00;2013-09-20 23:59;19;11.6;0
2013-09-21 00:00;2013-09-21 23:59;23;11.3;0
2013-09-22 00:00;2013-09-22 23:59;21;9.2;0
2013-09-23 00:00;2013-09-23 23:59;18;7.6;0
2013-09-24 00:00;2013-09-24 23:59;18;5;0
2013-09-25 00:00;2013-09-25 23:59;24;4.4;0
2013-09-26 00:00;2013-09-26 23:59;23;3.5;0
2013-09-27 00:00;2013-09-27 23:59;25;5.4;0
2013-09-28 00:00;2013-09-28 23:59;18;5.7;0
2013-09-29 00:00;2013-09-29 23:59;25;4.8;0
2013-09-30 00:00;2013-09-30 23:59;58;3.7;0
2013-10-01 00:00;2013-10-01 23:59;38;3.5;0
2013-10-02 00:00;2013-10-02 23:59;23;7.9;0
2013-10-03 00:00;2013-10-03 23:59;21;6.2;0
2013-10-04 00:00;2013-10-04 23:59;62;4.5;0
2013-10-05 00:00;2013-10-05 23:59;22;7.4;0
2013-10-06 00:00;2013-10-06 23:59;45;7.7;0
